Player Name,Date,Opposition,Ground,Runs_Scored,Balls_Faced,4s,6s,SR,Pos_Bat,Dismissal,Inns_Bat,Runs_Conceded,Wickets,Maidens,Overs,Econ,Pos_Bowl,Inns_Bowl,Pitch_Type,Mins,Unnamed: 10,Unnamed: 14,Weather,Ground_Size,Opposition_Bowling_Strength,Pressure_Level,Match_Time,Role,Bowling_Action,Player Name_ID,Opposition_ID,Ground_ID,Pitch_Type_ID,Weather_ID,Role_ID,Bowling_Action_ID,Performance_Score,Recent_Form,Venue_Form,Bowling_Style,Match_Points
Akila Dananjaya,2012-09-27,New Zealand,Pallekele,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,32.0,2.0,0.0,4.0,8.0,5.0,1.0,Balanced,,,,Cloudy,Medium,Pace Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,9,41,0,1,2,7,40.0,0.0,0.0,Spin,50.0
Akila Dananjaya,2012-10-01,England,Pallekele,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,26.0,2.0,0.0,4.0,6.5,5.0,2.0,Balanced,,,,Cloudy,Medium,Pace Heavy,High,Night,Bowler,Right-arm Mystery Spin,0,3,41,0,1,2,7,40.0,50.0,50.0,Spin,50.0
Akila Dananjaya,2012-10-07,West Indies,Colombo (RPS),0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,16.0,1.0,0.0,3.0,5.33,5.0,1.0,Spin Friendly,,,,Humid,Large,Balanced,Medium,Night,Bowler,Right-arm Mystery Spin,0,14,11,3,5,2,7,20.0,50.0,0.0,Spin,25.0
Akila Dananjaya,2012-10-30,New Zealand,Pallekele,7.0,7.0,2.0,0.0,100.0,8.0,caught,1.0,9.0,2.0,0.0,2.0,4.5,5.0,1.0,Balanced,,,,Cool,Medium,Pace Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,9,41,0,2,2,7,57.0,41.666666666666664,50.0,Spin,62.5
Akila Dananjaya,2013-01-28,Australia,Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,12.0,0.0,0.0,1.0,12.0,5.0,2.0,Balanced,,,,Cool,Large,Pace Heavy,High,Night,Bowler,Right-arm Mystery Spin,0,1,33,0,2,2,7,0.0,46.875,0.0,Spin,0.0
Akila Dananjaya,2017-09-06,India,Colombo (RPS),0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,28.0,0.0,0.0,4.0,7.0,5.0,2.0,Spin Friendly,,,,Cloudy,Large,Balanced,High,Night,Bowler,Right-arm Mystery Spin,0,5,11,3,1,2,7,0.0,37.5,25.0,Spin,0.0
Akila Dananjaya,2017-12-20,India,Cuttack,6.0,6.0,1.0,0.0,100.0,10.0,caught,1.0,30.0,0.0,0.0,4.0,7.5,2.0,1.0,Balanced,,,,Sunny,Medium,Balanced,High,Night,Bowler,Right-arm Mystery Spin,0,5,13,0,6,2,7,13.5,27.5,0.0,Spin,10.0
Akila Dananjaya,2017-12-22,India,Indore,9.0,9.0,1.0,0.0,100.0,10.0,caught,1.0,49.0,0.0,0.0,3.4,13.36,4.0,1.0,Balanced,,,,Sunny,Medium,Balanced,High,Day,Bowler,Right-arm Mystery Spin,0,5,27,0,6,2,7,19.5,19.5,0.0,Spin,14.5
Akila Dananjaya,2017-12-24,India,Wankhede,5.0,5.0,0.0,0.0,100.0,9.0,caught,2.0,27.0,0.0,0.0,4.0,6.75,1.0,2.0,Balanced,,,,Sunny,Medium,Balanced,High,Day,Bowler,Right-arm Mystery Spin,0,5,56,0,6,2,7,10.0,17.4,0.0,Spin,7.5
Akila Dananjaya,2018-02-15,Bangladesh,Mirpur,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,32.0,0.0,0.0,4.0,8.0,5.0,1.0,Balanced,,,,Sunny,Medium,Spin Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,2,34,0,6,2,7,0.0,6.4,0.0,Spin,0.0
Akila Dananjaya,2018-02-18,Bangladesh,Sylhet,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,20.0,1.0,1.0,4.0,5.0,2.0,2.0,Balanced,,,,Sunny,Medium,Spin Heavy,Medium,Day,Bowler,Right-arm Mystery Spin,0,2,52,0,6,2,7,30.0,6.4,0.0,Spin,35.0
Akila Dananjaya,2018-03-06,India,Colombo (RPS),0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,37.0,0.0,0.0,4.0,9.25,3.0,1.0,Spin Friendly,,,,Cloudy,Large,Balanced,High,Night,Bowler,Right-arm Mystery Spin,0,5,11,3,1,2,7,0.0,13.4,12.5,Spin,0.0
Akila Dananjaya,2018-03-10,Bangladesh,Colombo (RPS),5.0,5.0,0.0,0.0,100.0,9.0,caught,2.0,36.0,0.0,0.0,3.0,12.0,2.0,2.0,Spin Friendly,,,,Humid,Large,Spin Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,2,11,3,5,2,7,10.0,11.4,8.333333333333334,Spin,7.5
Akila Dananjaya,2018-03-12,India,Colombo (RPS),7.0,7.0,0.0,0.0,100.0,10.0,caught,2.0,19.0,2.0,0.0,4.0,4.75,2.0,2.0,Spin Friendly,,,,Cloudy,Large,Balanced,High,Night,Bowler,Right-arm Mystery Spin,0,5,11,3,1,2,7,54.0,10.0,8.125,Spin,60.5
Akila Dananjaya,2018-03-16,Bangladesh,Colombo (RPS),0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,37.0,2.0,0.0,4.0,9.25,2.0,2.0,Spin Friendly,,,,Cloudy,Large,Spin Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,2,11,3,1,2,7,40.0,20.6,18.6,Spin,50.0
Akila Dananjaya,2018-08-14,South Africa,Colombo (RPS),0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,15.0,2.0,0.0,4.0,3.75,3.0,1.0,Spin Friendly,,,,Cloudy,Large,Pace Heavy,High,Night,Bowler,Right-arm Mystery Spin,0,12,11,3,1,2,7,40.0,30.6,23.833333333333332,Spin,50.0
Akila Dananjaya,2019-03-19,South Africa,Cape Town,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,28.0,1.0,0.0,4.0,7.0,3.0,2.0,Balanced,,,,Sunny,Medium,Pace Heavy,High,Night,Bowler,Right-arm Mystery Spin,0,12,7,0,6,2,7,20.0,33.6,0.0,Spin,25.0
Akila Dananjaya,2019-03-22,South Africa,Centurion,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,31.0,1.0,0.0,4.0,7.75,3.0,1.0,Balanced,,,,Sunny,Medium,Pace Heavy,High,Night,Bowler,Right-arm Mystery Spin,0,12,9,0,6,2,7,20.0,38.6,0.0,Spin,25.0
Akila Dananjaya,2019-03-24,South Africa,Johannesburg,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,42.0,0.0,0.0,4.0,10.5,5.0,1.0,Balanced,,,,Sunny,Medium,Pace Heavy,High,Day,Bowler,Right-arm Mystery Spin,0,12,28,0,6,2,7,0.0,42.1,0.0,Spin,0.0
Akila Dananjaya,2019-09-01,New Zealand,Pallekele,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,30.0,1.0,0.0,3.0,10.0,2.0,2.0,Balanced,,,,Cloudy,Medium,Pace Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,9,41,0,1,2,7,20.0,30.0,54.166666666666664,Spin,25.0
Akila Dananjaya,2019-09-03,New Zealand,Pallekele,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,36.0,3.0,0.0,4.0,9.0,2.0,2.0,Balanced,,,,Cloudy,Medium,Pace Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,9,41,0,1,2,7,60.0,25.0,46.875,Spin,75.0
Akila Dananjaya,2019-09-06,New Zealand,Pallekele,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,28.0,2.0,0.0,4.0,7.0,2.0,2.0,Balanced,,,,Cool,Medium,Pace Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,9,41,0,2,2,7,40.0,30.0,52.5,Spin,50.0
Akila Dananjaya,2021-03-03,West Indies,Coolidge,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,62.0,3.0,0.0,4.0,15.5,2.0,2.0,Balanced,,,,Sunny,Medium,Balanced,Medium,Day,Bowler,Right-arm Mystery Spin,0,14,12,0,6,2,7,60.0,35.0,0.0,Spin,75.0
Akila Dananjaya,2021-03-05,West Indies,Coolidge,7.0,7.0,1.0,0.0,100.0,11.0,caught,2.0,13.0,1.0,0.0,4.0,3.25,1.0,2.0,Balanced,,,,Sunny,Medium,Balanced,Medium,Night,Bowler,Right-arm Mystery Spin,0,14,12,0,6,2,7,35.5,45.0,75.0,Spin,36.5
Akila Dananjaya,2021-03-07,West Indies,Coolidge,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,53.0,0.0,0.0,4.0,13.25,1.0,2.0,Balanced,,,,Sunny,Medium,Balanced,Medium,Night,Bowler,Right-arm Mystery Spin,0,14,12,0,6,2,7,0.0,52.3,55.75,Spin,0.0
Akila Dananjaya,2021-06-23,England,Cardiff,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,40.0,0.0,0.0,4.0,10.0,3.0,2.0,Balanced,,,,Sunny,Medium,Pace Heavy,High,Day,Bowler,Right-arm Mystery Spin,0,3,8,0,6,2,7,0.0,47.3,0.0,Spin,0.0
Akila Dananjaya,2021-06-24,England,Cardiff,5.0,5.0,0.0,0.0,100.0,8.0,caught,2.0,13.0,0.0,0.0,1.1,11.14,5.0,2.0,Balanced,,,,Sunny,Medium,Pace Heavy,High,Day,Bowler,Right-arm Mystery Spin,0,3,8,0,6,2,7,10.0,32.3,0.0,Spin,7.5
Akila Dananjaya,2021-07-25,India,Colombo (RPS),3.0,3.0,0.0,0.0,100.0,9.0,caught,1.0,40.0,0.0,0.0,3.0,13.33,3.0,1.0,Spin Friendly,,,,Cloudy,Large,Balanced,High,Day,Bowler,Right-arm Mystery Spin,0,5,11,3,1,2,7,6.0,23.8,27.571428571428573,Spin,4.5
Akila Dananjaya,2021-07-28,India,Colombo (RPS),6.0,6.0,1.0,0.0,100.0,10.0,caught,1.0,29.0,2.0,0.0,4.0,7.25,3.0,1.0,Spin Friendly,,,,Cloudy,Large,Balanced,High,Night,Bowler,Right-arm Mystery Spin,0,5,11,3,1,2,7,53.5,9.7,24.6875,Spin,60.0
Akila Dananjaya,2021-07-29,India,Colombo (RPS),5.0,5.0,1.0,0.0,100.0,8.0,caught,1.0,11.0,0.0,0.0,4.0,2.75,5.0,1.0,Spin Friendly,,,,Cloudy,Large,Balanced,High,Night,Bowler,Right-arm Mystery Spin,0,5,11,3,1,2,7,11.5,14.4,28.61111111111111,Spin,8.5
Akila Dananjaya,2021-09-10,South Africa,Colombo (RPS),0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,28.0,0.0,0.0,3.0,9.33,4.0,1.0,Spin Friendly,,,,Cloudy,Large,Pace Heavy,High,Day,Bowler,Right-arm Mystery Spin,0,12,11,3,1,2,7,0.0,16.1,26.6,Spin,0.0
Akila Dananjaya,2024-02-21,Afghanistan,Dambulla,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,37.0,2.0,0.0,4.0,9.25,4.0,1.0,Spin Friendly,,,,Windy,Medium,Spin Heavy,Medium,Day,Bowler,Right-arm Mystery Spin,0,0,15,3,7,2,7,40.0,16.1,0.0,Spin,50.0
Akila Dananjaya,2024-03-04,Bangladesh,Sylhet,0.0,0.0,0.0,0.0,0.0,0.0,DNB,0.0,19.0,0.0,0.0,2.0,9.5,5.0,2.0,Balanced,,,,Sunny,Medium,Spin Heavy,Medium,Night,Bowler,Right-arm Mystery Spin,0,2,52,0,6,2,7,0.0,24.6,35.0,Spin,0.0
Anjelo Mathews,2009-06-10,West Indies,Nottingham,0.0,2.0,0.0,0.0,150.0,7,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,1,,T20I # 100,Sunny,Medium,Balanced,Medium,Day,All-rounder,Right-arm Medium,1,14,40,0,6,0,7,0.0,0.0,0.0,Pace,0.0
Anjelo Mathews,2009-06-12,Pakistan,Lord's,0.0,8.0,1.0,0.0,112.5,7,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,14,,T20I # 104,Sunny,Medium,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,11,31,0,6,0,7,1.5,0.0,0.0,Pace,1.0
Anjelo Mathews,2009-06-14,Ireland,Lord's,10.0,7.0,1.0,0.0,142.85,7,bowled,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,8,,T20I # 108,Sunny,Medium,Pace Heavy,Low,Night,All-rounder,Right-arm Medium,1,6,31,0,6,0,7,25.785,0.5,1.0,Pace,18.1425
Anjelo Mathews,2009-06-16,New Zealand,Nottingham,0.0,4.0,0.0,0.0,150.0,7,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,6,,T20I # 112,Sunny,Medium,Pace Heavy,Medium,Night,All-rounder,Right-arm Medium,1,9,40,0,6,0,7,0.0,6.3808333333333325,0.0,Pace,0.0
Anjelo Mathews,2009-06-19,West Indies,The Oval,0.0,4.0,1.0,1.0,300.0,7,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,6,,T20I # 115,Sunny,Medium,Balanced,Medium,Night,All-rounder,Right-arm Medium,1,14,53,0,6,0,7,4.5,4.785625,0.0,Pace,3.0
Anjelo Mathews,2009-06-21,Pakistan,Lord's,0.0,24.0,3.0,1.0,145.83,8,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,32,,T20I # 116,Sunny,Medium,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,11,31,0,6,0,7,7.5,4.4285,9.57125,Pace,5.0
Anjelo Mathews,2009-08-12,Pakistan,Colombo (RPS),9.0,9.0,1.0,0.0,100.0,6,run out,2.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,11,,T20I # 118,Humid,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,11,11,3,5,0,7,19.5,5.4285,0.0,Pace,14.5
Anjelo Mathews,2009-09-02,New Zealand,Colombo (RPS),21.0,22.0,2.0,0.0,95.45,7,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,31,,T20I # 120,Cloudy,Large,Pace Heavy,Medium,Day,All-rounder,Right-arm Medium,1,9,11,3,1,0,7,44.0445,8.128499999999999,14.5,Pace,33.02225
Anjelo Mathews,2009-09-04,New Zealand,Colombo (RPS),1.0,2.0,0.0,0.0,50.0,6,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,3,,T20I # 121,Cloudy,Large,Pace Heavy,Medium,Night,All-rounder,Right-arm Medium,1,9,11,3,1,0,7,1.5,11.10445,23.761125,Pace,1.25
Anjelo Mathews,2009-12-09,India,Nagpur,0.0,4.0,0.0,2.0,375.0,6,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,-,,T20I # 126,Sunny,Medium,Balanced,High,Night,All-rounder,Right-arm Medium,1,5,37,0,6,0,7,6.0,11.35445,0.0,Pace,4.0
Anjelo Mathews,2009-12-12,India,Mohali,0.0,13.0,1.0,2.0,200.0,8,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,15,,T20I # 127,Sunny,Medium,Balanced,High,Day,All-rounder,Right-arm Medium,1,5,35,0,6,0,7,7.5,11.55445,0.0,Pace,5.0
Anjelo Mathews,2010-04-30,New Zealand,Providence,3.0,6.0,0.0,0.0,50.0,6,caught,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,8,,T20I # 151,Sunny,Medium,Pace Heavy,Medium,Night,All-rounder,Right-arm Medium,1,9,43,0,6,0,7,4.5,11.55445,0.0,Pace,3.75
Anjelo Mathews,2010-05-03,Zimbabwe,Providence,4.0,6.0,0.0,0.0,66.66,6,caught,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,12,,T20I # 157,Sunny,Medium,Balanced,Low,Night,All-rounder,Right-arm Medium,1,15,43,0,6,0,7,6.666399999999999,9.40445,3.75,Pace,5.3332
Anjelo Mathews,2010-05-09,Australia,Bridgetown,8.0,4.0,2.0,0.0,200.0,5,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,10,,T20I # 170,Sunny,Medium,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,1,4,0,6,0,7,27.0,3.8666399999999994,0.0,Pace,18.0
Anjelo Mathews,2010-05-11,India,Gros Islet,46.0,37.0,3.0,2.0,124.32,5,run out,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,50,,T20I # 173,Sunny,Medium,Balanced,High,Day,All-rounder,Right-arm Medium,1,5,22,0,6,0,7,113.6872,7.21664,0.0,Pace,81.5936
Anjelo Mathews,2010-05-13,England,Gros Islet,58.0,45.0,3.0,1.0,128.88,5,run out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,68,,T20I # 175,Sunny,Medium,Pace Heavy,High,Day,All-rounder,Right-arm Medium,1,3,22,0,6,0,7,140.2504,22.735359999999996,81.5936,Pace,100.3752
Anjelo Mathews,2010-05-22,New Zealand,Lauderhill,27.0,31.0,1.0,1.0,87.09,4,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,34,,T20I # 180,Sunny,Medium,Pace Heavy,Medium,Day,All-rounder,Right-arm Medium,1,9,30,0,6,0,7,55.0143,41.8104,0.0,Pace,41.757149999999996
Anjelo Mathews,2010-05-23,New Zealand,Lauderhill,0.0,4.0,0.0,0.0,0.0,5,not out,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,2,,T20I # 181,Sunny,Medium,Pace Heavy,Medium,Day,All-rounder,Right-arm Medium,1,9,30,0,6,0,7,0.0,49.411829999999995,41.757149999999996,Pace,0.0
Anjelo Mathews,2011-08-08,Australia,Pallekele,5.0,4.0,1.0,0.0,125.0,7,bowled,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,7,,T20I # 203,Cloudy,Medium,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,1,41,0,1,0,7,12.75,48.34519,0.0,Pace,9.125
Anjelo Mathews,2011-11-25,Pakistan,Abu Dhabi,14.0,20.0,0.0,0.0,70.0,5,run out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,-,,T20I # 215,Clear Sky,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,11,0,0,0,0,7,23.8,46.570190000000004,0.0,Pace,18.9
Anjelo Mathews,2012-06-01,Pakistan,Hambantota,9.0,25.0,0.0,0.0,36.0,5,bowled,1.0,0.0,0.0,0.0,0.0,0.0,,,Batting Friendly,31,,T20I # 244,Windy,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,11,23,1,7,0,7,12.24,34.03147,0.0,Pace,10.62
Anjelo Mathews,2012-06-03,Pakistan,Hambantota,11.0,11.0,0.0,0.0,100.0,7,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Batting Friendly,28,,T20I # 245,Windy,Large,Pace Heavy,High,Day,All-rounder,Right-arm Medium,1,11,23,1,7,0,7,22.0,16.08043,10.62,Pace,16.5
Anjelo Mathews,2012-08-07,India,Pallekele,31.0,29.0,3.0,0.0,106.89,5,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,37,,T20I # 255,Cool,Medium,Balanced,High,Night,All-rounder,Right-arm Medium,1,5,41,0,2,0,7,68.63589999999999,11.029000000000002,9.125,Pace,50.567949999999996
Anjelo Mathews,2012-09-27,New Zealand,Pallekele,0.0,11.0,0.0,0.0,109.09,5,not out,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,33,,T20I # 275,Cool,Medium,Pace Heavy,Medium,Day,All-rounder,Right-arm Medium,1,9,41,0,2,0,7,0.0,21.142590000000002,29.846474999999998,Pace,0.0
Anjelo Mathews,2012-10-01,England,Pallekele,28.0,19.0,3.0,1.0,147.36,4,bowled,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,24,,T20I # 284,Cloudy,Medium,Pace Heavy,High,Day,All-rounder,Right-arm Medium,1,3,41,0,1,0,7,76.7608,19.317590000000003,19.89765,Pace,53.6304
Anjelo Mathews,2012-10-04,Pakistan,Colombo (RPS),0.0,6.0,1.0,0.0,166.66,6,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,9,,T20I # 287,Humid,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,11,11,3,5,0,7,1.5,26.26367,16.257416666666668,Pace,1.0
Anjelo Mathews,2012-10-07,West Indies,Colombo (RPS),1.0,5.0,0.0,0.0,20.0,4,bowled,2.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,5,,T20I # 289,Humid,Large,Balanced,Medium,Night,All-rounder,Right-arm Medium,1,14,11,3,5,0,7,1.2,24.33967,12.4430625,Pace,1.1
Anjelo Mathews,2013-01-26,Australia,Sydney,0.0,27.0,3.0,1.0,129.62,5,not out,2.0,0.0,0.0,0.0,0.0,0.0,,,Batting Friendly,44,,T20I # 299,Cloudy,Medium,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,1,51,1,1,0,7,7.5,21.259670000000003,0.0,Pace,5.0
Anjelo Mathews,2013-03-31,Bangladesh,Pallekele,0.0,27.0,1.0,0.0,111.11,5,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,45,,T20I # 312,Cloudy,Medium,Spin Heavy,Medium,Night,All-rounder,Right-arm Medium,1,2,41,0,1,0,7,1.5,12.146080000000003,28.3308375,Pace,1.0
Anjelo Mathews,2013-08-02,South Africa,Colombo (RPS),4.0,7.0,0.0,0.0,57.14,5,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,17,,T20I # 323,Humid,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,12,11,3,5,0,7,6.2856000000000005,12.346080000000004,10.17445,Pace,5.1428
Anjelo Mathews,2013-08-04,South Africa,Hambantota,1.0,3.0,0.0,0.0,33.33,6,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Batting Friendly,4,,T20I # 324,Sunny,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,12,23,1,6,0,7,1.3333,2.6485600000000025,13.559999999999999,Pace,1.16665
Anjelo Mathews,2013-08-06,South Africa,Hambantota,14.0,10.0,2.0,0.0,140.0,5,bowled,2.0,0.0,0.0,0.0,0.0,0.0,,,Batting Friendly,11,,T20I # 325,Sunny,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,12,23,1,6,0,7,36.6,2.6818900000000028,9.428883333333333,Pace,25.799999999999997
Anjelo Mathews,2013-12-11,Pakistan,Dubai (DICS),50.0,34.0,5.0,1.0,147.05,5,caught,1.0,0.0,0.0,0.0,0.0,0.0,,,Batting Friendly,43,,T20I # 350,Dry,Medium,Pace Heavy,High,Day,All-rounder,Right-arm Medium,1,11,18,1,3,0,7,134.025,7.621890000000002,0.0,Pace,93.7625
Anjelo Mathews,2014-02-12,Bangladesh,Chattogram,11.0,11.0,0.0,0.0,100.0,6,run out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,23,,T20I # 357,Sunny,Medium,Spin Heavy,Medium,Night,All-rounder,Right-arm Medium,1,2,10,0,6,0,7,22.0,25.374390000000002,0.0,Pace,16.5
Anjelo Mathews,2014-02-14,Bangladesh,Chattogram,2.0,3.0,0.0,0.0,66.66,6,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,4,,T20I # 358,Sunny,Medium,Spin Heavy,Medium,Night,All-rounder,Right-arm Medium,1,2,10,0,6,0,7,3.3332,28.474390000000007,16.5,Pace,2.6666
Anjelo Mathews,2014-03-22,South Africa,Chattogram,43.0,32.0,3.0,1.0,134.37,5,bowled,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,50,,T20I # 379,Sunny,Medium,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,12,10,0,6,0,7,108.2791,27.979150000000004,9.5833,Pace,76.88955
Anjelo Mathews,2014-03-27,England,Chattogram,0.0,5.0,0.0,1.0,220.0,6,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,10,,T20I # 387,Sunny,Medium,Pace Heavy,High,Day,All-rounder,Right-arm Medium,1,3,10,0,6,0,7,3.0,43.12373,32.01871666666667,Pace,2.0
Anjelo Mathews,2014-03-31,New Zealand,Chattogram,6.0,10.0,0.0,0.0,60.0,6,caught,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,10,,T20I # 395,Sunny,Medium,Pace Heavy,Medium,Day,All-rounder,Right-arm Medium,1,9,10,0,6,0,7,9.6,38.36373,24.5140375,Pace,7.8
Anjelo Mathews,2014-04-03,West Indies,Mirpur,40.0,23.0,3.0,2.0,173.91,6,caught,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,31,,T20I # 398,Sunny,Medium,Balanced,Medium,Day,All-rounder,Right-arm Medium,1,14,34,0,6,0,7,120.064,21.17123,0.0,Pace,81.782
Anjelo Mathews,2014-05-20,England,The Oval,13.0,13.0,0.0,1.0,100.0,6,caught,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,14,,T20I # 401,Sunny,Medium,Pace Heavy,High,Day,All-rounder,Right-arm Medium,1,3,53,0,6,0,7,29.0,34.22763,3.0,Pace,21.5
Anjelo Mathews,2015-07-30,Pakistan,Colombo (RPS),23.0,26.0,1.0,0.0,88.46,5,bowled,2.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,29,,T20I # 448,Cloudy,Large,Pace Heavy,High,Night,All-rounder,Right-arm Medium,1,11,11,3,1,0,7,44.8458,37.994310000000006,9.335841666666667,Pace,34.1729
Anjelo Mathews,2015-11-09,West Indies,Pallekele,0.0,13.0,2.0,4.0,284.61,5,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,17,,T20I # 460,Cool,Medium,Balanced,Medium,Night,All-rounder,Right-arm Medium,1,14,41,0,2,0,7,15.0,29.450980000000005,22.86467,Pace,10.0
Anjelo Mathews,2015-11-11,West Indies,Colombo (RPS),5.0,6.0,0.0,0.0,83.33,5,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Spin Friendly,13,,T20I # 461,Cloudy,Large,Balanced,Medium,Night,All-rounder,Right-arm Medium,1,14,11,3,1,0,7,9.1665,31.050980000000003,12.883992857142857,Pace,7.08325
Anjelo Mathews,2016-01-07,New Zealand,Mount Maunganui,4.0,5.0,1.0,0.0,80.0,5,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,5,,T20I # 474,Sunny,Medium,Pace Heavy,Medium,Day,All-rounder,Right-arm Medium,1,9,36,0,6,0,7,8.7,30.90763,0.0,Pace,6.6
Anjelo Mathews,2016-01-10,New Zealand,Auckland,0.0,49.0,7.0,4.0,165.3,5,not out,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,60,,T20I # 476,Sunny,Medium,Pace Heavy,Medium,Day,All-rounder,Right-arm Medium,1,9,2,0,6,0,7,22.5,15.871230000000002,0.0,Pace,15.0
Anjelo Mathews,2016-02-25,U.A.E.,Mirpur,8.0,9.0,0.0,0.0,88.88,5,lbw,1.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,15,,T20I # 510,Sunny,Medium,Balanced,Low,Night,All-rounder,Right-arm Medium,1,13,34,0,6,0,7,15.110399999999998,14.571230000000003,81.782,Pace,11.5552
Anjelo Mathews,2016-02-28,Bangladesh,Mirpur,12.0,20.0,0.0,0.0,60.0,4,caught,2.0,0.0,0.0,0.0,0.0,0.0,,,Balanced,32,,T20I # 513,Sunny,Medium,Spin Heavy,Medium,Day,All-rounder,Right-arm Medium,1,2,34,0,6,0,7,19.2,10.047690000000003,46.6686,Pace,15.6
